Rating|id|Short-Info|Purpose|More-Info
1|3931|||703321-KIGELIA_EXTRACT/
1|3932|Methionine is an amino acid.|fragrance ingredient, hair conditioning agent, skin-conditioning agent - miscellaneous, antistatic, hair conditioning, and skin conditioning|703874-METHIONINE/
1|3933|Myreth-3 Myristate is an ester of Myreth-3 (q.v.) and myristic acid.|skin-conditioning agent - emollient, emollient, skin conditioning, and surfactant|704054-MYRETH3_MYRISTATE/
1|3934|Panax Ginseng Root is a plant material derived from the dried roots of the ginseng, Panaxginseng.|not reported, emollient, hair conditioning, skin protecting, and tonic|704430-PANAX_GINSENG_GINSENG_ROOT/
1|3935|Passiflora Edulis Fruit Extract is an extract of the fruit of Passiflora edulis.|not reported and skin conditioning|704474-PASSIONFLOWER_FRUIT_EXTRACT/
1|3936|Rahnella/Soy Protein Ferment is a product derived by the fermentation of soy protein by theorganism, Rahnella.|skin-conditioning agent - miscellaneous and skin conditioning|705514-RAHNELLA_SOY_PROTEIN_FERMENT/
1|3937|Starch Hydroxypropyltrimonium Chloride is a quaternary ammonium compound formed bythe reaction of starch with 2, 3-epoxypropyltrimethylammonium chloride.|antistatic agent, emulsion stabilizer, hair conditioning agent, suspending agent -nonsurfactant, viscosity increasing agent - aqueous, antistatic, emulsion stabilising, hair conditioning, and viscosity controlling|706272-STARCH_HYDROXYPROPYLTRIMONIUM_CHLORIDE/
2|3938|Subtilisin is an enzyme obtained by fermentation of Bacillus subtilisor Bacillus licheniformis.|lytic agent, skin-conditioning agent - miscellaneous, keratolytic, and skin conditioning|706360-SUBTILISIN/
1|3939||fragrance ingredient, hair conditioning agent, oral care agent, skin-conditioning agent -miscellaneous, hair conditioning, masking, oral care, and skin conditioning|706841-VANILLYL_BUTYL_ETHER/
1|3940|Fragaria Vesca (Strawberry) Fruit is a plant material derived from the dried fruit of thestrawberry, Fragaria vesca.|proprietary, astringent, and skin conditioning|719118-FRAGARIA_VESCA_STRAWBERRY_FRUIT/
1|3941|Glycyrrhiza Glabra (Licorice) Leaf Extract is an extract of the leaves of Glycyrrhiza Glabra.|skin-conditioning agent - miscellaneous and skin conditioning|719336-GLYCYRRHIZA_GLABRA_LICORICE_LEAF_EXTRACT/
3.5|3942|HC Red No. 1 is a hair color.|hair colorant and hair dyeing|719406-HC_RED_NO_1/
1|3943|Helichrysum Arenarium Extract is an extract of the everlasting, Helichrysum arenarium.|not reported, antiseborrhoeic, skin conditioning, and soothing|719438-HELICHRYSUM_ARENARIUM_EXTRACT/
3|3944|Palmitamidopropyltrimonium Chloride is a quaternary ammonium salt.|antistatic agent, hair conditioning agent, antistatic, and hair conditioning|721277-PALMITAMIDOPROPYLTRIMONIUM_CHLORIDE/
5|3945|Polyperfluoroethoxymethoxy Difluoroethyl PEG Phosphate is a complex mixture of esters ofphosphoric acid and Polyperfluoroethoxymethoxy Difluoroethyl PEG Ether (q.v.).|hair conditioning agent, skin-conditioning agent - miscellaneous, hair conditioning, and skin conditioning|722560-POLYPERFLUOROETHOXYMETHOXY_DIFLUOROETHYL_PEG_PHOSPHATE/
1|3946|Quaternium-75 is a quaternary ammonium compound.|antistatic agent, hair conditioning agent, antistatic, and hair conditioning|723207-QUATERNIUM75/
1|3947|Ribes Nigrum (Black Currant) Leaf Extract is an extract of the leaf of Ribes nigrum.|skin-conditioning agent - miscellaneous|723289-RIBES_NIGRUM_BLACK_CURRANT_LEAF_EXTRACT/
1|3948|||725691-MELALEUCA_ALTERNIFOLIA_TEA_TREE_FLOWERLEAFSTEM_EXTRACT/
1|3949||skin conditioning|730214-TILIA_EUROPAEA_FLOWER_EXTRACT/
1|3950|Adenosine Phosphate is a heterocyclic organic compound.|skin-conditioning agent - miscellaneous and skin conditioning|700182-ADENOSINE_PHOSPHATE/
1|3951|Cochlearia Armoracia (Horseradish) Root Extract is an extract of the roots of the horseradish, Cochlearia armoracia.|fragrance ingredient, not reported, and masking|700512-ARMORACIA_RUSTICANA_HORSERADISH_EXTRACT/
1|3952|||703142-IRIS_PALLIDA_DALMATION_IRIS/
1|3953|Phenyl Dimethicone is a siloxane polymer.|antifoaming agent, skin-conditioning agent - occlusive, antifoaming, and skin conditioning|704814-PHENYL_DIMETHICONE/
1|3954|||705772-SALVIA_OFFICINALIS_SAGE_POWDER/
1|3955|Sodium Pyruvate is an organic salt.|skin-conditioning agent - miscellaneous and skin conditioning|706173-SODIUM_PYRUVATE/
1|3956|Arnica Montana Powder is a plant material derived from the dried flowers, roots or rhizomes ofthe arnica, Arnica montana.|not reported and skin conditioning|716776-ARNICA_MONTANA_POWDER/
1|3957|||720552-MEL/
2|3958|PEG-11 Methyl Ether Dimethicone is a methyl ether of a derivative of Dimethicone (q.v.)containing an average of 11 moles of ethylene oxide.|hair conditioning agent, skin-conditioning agent - miscellaneous, surfactant - emulsifyingagent, emulsifying, hair conditioning, and skin conditioning|721397-PEG11_METHYL_ETHER_DIMETHICONE/
1|3959|Phaseolus Angularis Seed Powder is a powder obtained from the seed of Phaseolusangularis.|viscosity increasing agent - aqueous and viscosity controlling|722143-PHASEOLUS_ANGULARIS_SEED_POWDER/
1|3960|Pollen is a fertilizing element of flowering plants consisting of fine, powdery, yellowish grainsor spores.|skin-conditioning agent - miscellaneous and skin conditioning|722309-POLLEN/
1|3961|Silk Extract is an extract of silk fiber.|skin-conditioning agent - miscellaneous|723568-SILK_EXTRACT/
1|3962|||726693-HYDROLYZED_AVENA_SATIVA_OAT/
1|3963||buffering, emulsifying, emulsion stabilising, hair conditioning, and surfactant|729301-DIOLEYL_PHOSPHATE/
1|3964||refatting|729741-OLIVE_OIL_DECYL_ESTERS/
1|3965||emollient|729994-PYRUS_MALUS_SEED_OIL/
1|3966|||732192-HYDROLYZED_LEPIDIUM_MEYENII_ROOT/
1|3967|||861791-BUDDLEJA_DAVIDII_CELL_CULTURE/
1|3968|||862558-XYLITYL_CAPRATECAPRYLATE/
1|3969|Cola Nitida Seed Extract is an extract of the nuts of the kola, Cola nitida.|not reported and skin conditioning|701605-COLA_NITIDA_KOLA_SEED_EXTRACT/
1|3970|Dipotassium EDTA is a substituted diamine.|chelating agent and chelating|702119-DIPOTASSIUM_EDTA/
1|3971|Histidine HCl is an amine salt.|hair conditioning agent, skin-conditioning agent - miscellaneous, antioxidant, and reducing|702865-HISTIDINE_HCL/
1|3972|Laminaria Digitata Powder is a powder derived from the dried, crushed thallus of Laminariadigitata.|skin-conditioning agent - miscellaneous and skin conditioning|703371-LAMINARIA_DIGITATA_HORSETAIL_KELP_POWDER/
1|3973|||703875-METHLYDIHYDROJASMONATE/
1|3974|||706838-VANILLA_TAHITENSIS_VANILLA/
1|3975|Xanthophyll is a carotenoid alcohol found in egg yolks, nettles, algae and the petals of yellowflowers.|skin-conditioning agent - occlusive|706999-XANTHOPHYLL/
3.5|3976|Acid Violet 43 is classed chemically as an anthraquinone color.|colorant|716353-ACID_VIOLET_43/
4.5|3977|Benzisothiazolinone is a heterocyclic compound.|preservative and antimicrobial|716930-BENZISOTHIAZOLINONE/
1|3978|HDI/PPG/Polycaprolactone Crosspolymer is a cross-linked condensation polymer ofPolycaprolactone (q.v.), a sorbitol initiated polypropylene glycol with hexamethylene diisocyanate andtrimethylolpropane.|anticaking agent, bulking agent, and anticaking|719428-HDIPPGPOLYCAPROLACTONE_CROSSPOLYMER/
1|3979|Hibiscus Esculentus Seed Extract is an extract obtained from the crushed seeds of Hibiscusesculentus.|not reported and skin conditioning|719506-HIBISCUS_ESCULENTUS_SEED_EXTRACT/
1.5|3980|Oleth-5 Phosphate is a complex mixture of esters of phosphoric acid and Oleth-5 (q.v.).|surfactant - emulsifying agent|721121-OLETH5_PHOSPHATE/
1|3981|PEI-10 is a polymer of ethylenimine.|suspending agent - nonsurfactant|722044-PEI10/
1|3982|Prunus Serrulata Flower Extract is an extract of the flowers of Prunus serrulata.|skin-conditioning agent - miscellaneous and skin conditioning|723128-PRUNUS_SERRULATA_FLOWER_EXTRACT/
1|3983|Rheum Undulatum Extract is an extract of the stalks or roots of the rhubarb, Rheumundulatum.|not reported|723270-RHEUM_UNDULATUM_EXTRACT/
1|3984|Simmondsia Chinensis (Jojoba) Leaf Extract is an extract of the leaves of Simmondsiachinensis.|skin-conditioning agent - humectant and humectant|723582-SIMMONDSIA_CHINENSIS_JOJOBA_LEAF_EXTRACT/
1|3985|Sodium Lauroyl Hydrolyzed Silk is a sodium salt of the condensation product of lauric acidchloride and Hydrolyzed Silk (q.v.).|hair conditioning agent, skin-conditioning agent - miscellaneous, surfactant - cleansingagent, antistatic, hair conditioning, skin conditioning, and surfactant|723803-SODIUM_LAUROYL_HYDROLYZED_SILK/
1|3986||perfuming|725595-IONONE_ALPHA/
2|3987|||725914-POTASSIUM_POLYSORBATE/
1|3988||perfuming|726788-ETHYL_BUTYRATE/
1|3989||film forming|729841-POLYBUTYLENE_GLYCOLMDI_COPOLYMER/
1|3990|||798394-NYLON/
1|3991|||862173-TETRADECYL_AMINOBUTYROYLVALYLAMINOBUTYRIC_UREA_TRIFLUOROACETATE/
3.5|3992|||700115-ACRYLAMIDE/
1|3993|||701678-CORYLUS_HAZELNUT_OIL/
1|3994|Dichlorobenzyl Alcohol is a substituted aromatic compound.|cosmetic biocide, antimicrobial, and preservative|701952-DICHLOROBENZYL_ALCOHOL/
1|3995||skin protecting|703366-LAMINARIA/
1.5|3996|Oryza Sativa (Rice) Germ Oil is an oil obtained by the expression of germs of rice, Oryzasativa.|skin-conditioning agent - occlusive and emollient|704360-ORYZA_SATIVA_RICE_GERM_OIL/
2|3997|PEG-120 Methyl Glucose Trioleate is a polyethylene glycol ether of the triester of methyl glucose and oleic acid with an average of 120 moles of ethylene oxide.|skin-conditioning agent - emollient, surfactant - cleansing agent, viscosity increasingagent - aqueous, cleansing, emollient, and viscosity controlling|704514-PEG120_METHYL_GLUCOSE_TRIOLEATE/
2|3998|PEG-50 Tallow Amide is a polyethylene glycol amide of tallow acid.|surfactant - cleansing agent, surfactant - solubilizing agent, and emulsifying|704619-PEG50_TALLOW_AMIDE/
1|3999|Perilla Ocymoides Seed Extract is an extract of the seeds of Perilla ocymoides.|antioxidant|704768-PERILLA_OCYMOIDES_BEEFSTEAK_PLANT_SEED_EXTRACT/
1|4000|Polyether-1 is a copolymer of PEG-180 (q.v.), Dodoxynol-5 (q.v.), PEG-25 tristyrylphenol andtetramethoxymethylglycouril monomers.|viscosity increasing agent - aqueous and viscosity controlling|704980-POLYETHER1/
1|4001|VP/Polycarbamyl Polyglycol Ester is a copolymer of vinylpyrrolidone and polyurethane.|film former and film forming|705437-PVP_POLYCARBAMYL_POLYGLYCOL_ESTER/
1|4002|||706702-TRIOCTANION/
1|4003|Avena Strigosa Seed Extract is an extract of the seeds of Avena strigosa.|skin-conditioning agent - miscellaneous and skin conditioning|716825-AVENA_STRIGOSA_SEED_EXTRACT/
1|4004|Myristyl Glucoside is a product obtained by the condensation of myristyl alcohol with aglucose polymer.|surfactant - cleansing agent and cleansing|720859-MYRISTYL_GLUCOSIDE/
1|4005|Stearyl Methicone is a siloxane polymer.|skin-conditioning agent - occlusive, emollient, skin conditioning, and skin protecting|724207-STEARYL_METHICONE/
2|4006|||726324-CITRUS_PARADISI_GRAPEFRUIT_SEED_EXTRACT/
1|4007|||726580-ACACIA_ARABICA_GUM/
1|4008||skin conditioning|730324-YUCCA_BREVIFOLIA_ROOT_EXTRACT/
1|4009|||861913-HYLOCEREUS_UNDATUS_FRUIT_EXTRACT/
1|4010|||862030-MAURITIA_VINIFERA_BURITI_FRUIT_OIL/
2|4011|Acrylates/Steareth-20 Itaconate Copolymer is a copolymer formed from the half ester ofitaconic acid and Steareth-20 (q.v.) and one or more monomers of acrylic acid, methacrylic acid or one oftheir simple esters.|viscosity increasing agent - aqueous and viscosity controlling|700158-ACRYLATES_STEARETH20_ITACONATE_COPOLYMER/
1|4012|Centaurium Erythraea Extract is an extract of the herb of the centaury, Centaurium erythraea.|not reported and skin conditioning|701194-CENTAURIUM_ERYTHRAEA_CENTAURY_EXTRACT/
1|4013|Cocoyl Hydrolyzed Keratin is a condensation product of cocoyl chloride and HydrolyzedKeratin (q.v.).|hair conditioning agent, skin-conditioning agent - miscellaneous, surfactant - cleansingagent, antistatic, cleansing, hair conditioning, skin conditioning, and surfactant|701572-COCOYL_HYDROLYZED_KERATIN/
1|4014|||702244-ELEUTHEROCOCCUS_SENTICOSUS_SIBERIAN_GINSENG_EXTRACT/
1|4015|||703069-HYDROXYPROPYL_BCYCLODEXTRIN/
1|4016|||703516-LECITHIN_PHOSPHOLIPID/
1.5|4017|Propylene Glycol Ceteth-3 Acetate is an acetic acid ester of the ether of a propylene glycol, polyethylene glycol derivative of cetyl alcohol.|skin-conditioning agent - emollient, emollient, and skin conditioning|705317-PROPYLENE_GLYCOL_CETETH3_ACETATE/
1|4018|Sodium Caproyl Lactylate is a sodium salt of the capryl ester of lactyl lactate.|surfactant - emulsifying agent and emulsifying|706008-SODIUM_CAPROYL_LACTYLATE/
1|4019|||706322-STEAROYL_STEARATE/
1|4020|Cetyl Babassuate is an ester of cetyl alcohol and the fatty acids derived from OrbignyaOleifera (Babassu) Oil(q.v.).|skin-conditioning agent - emollient, viscosity increasing agent - aqueous, emollient, skin conditioning, and viscosity controlling|717630-CETYL_BABASSUATE/
1|4021|Citrus Grandis (Grapefruit) is a plant material derived from Citrus grandis.|not reported|717927-CITRUS_GRANDIS_GRAPEFRUIT/
1|4022|Impatiens Balsamina Flower Extract is an extract of the flowers of the garden balsam, Impatiens balsamina.|not reported, astringent, and masking|719852-IMPATIENS_BALSAMINA_FLOWER_EXTRACT/
1|4023|Melissa Officinalis Leaf Powder is a powder derived from the ground leaves of Melissaofficinalis.|skin-conditioning agent - miscellaneous and skin conditioning|720567-MELISSA_OFFICINALIS_LEMON_BALM_LEAF_POWDER/
1|4024|Sodium Chlorite is an inorganic compound.|oral care agent, oxidizing agent, oral care, and oxidising|723684-SODIUM_CHLORITE/
1|4025|Zostera Marina Extract is an extract of the plant, Zostera marina.|skin conditioning|724950-ZOSTERA_MARINA_EXTRACT/
1|4026|||725018-SPIRULINA/
1|4027||perfuming|726887-ACACIA_DECURRENS_FLOWER_EXTRACT/
1|4028||skin conditioning|729415-GLYCYRRHIZA_GLABRA_ROOT_POWDER/
1|4029|||861758-C1315_ISOPARAFFIN/
1|4030|||700304-ALTHAEA_OFFICINALIS_MARSHMALLOW/
2|4031|Bis-PEG-12 Dimethicone is Dimethicone (q.v.) end-blocked with an average of 12 moles ofethylene oxide.|hair conditioning agent, skin-conditioning agent - emollient, emollient, hair conditioning, and skin conditioning|700761-BISPEG12_DIMETHICONE/
1|4032|||701468-CITRUS_PARADISI_GRAPEFRUIT_SEED/
1|4033|Coptis Japonica Root Extract is an extract of the roots of Coptis japonica.|not reported and skin conditioning|701649-COPTIS_JAPONICA_ROOT_EXTRACT/
1|4034|Hydrolyzed Beeswax is a hydrolysate of beeswax derived by acid, enzyme or other methodof hydrolysis.|emulsion stabilizer, surfactant - emulsifying agent, emulsifying, emulsion stabilising, stabilising, and surfactant|702974-HYDROLYZED_BEESWAX/
1|4035|Linoleamidopropyl PG-Dimonium Chloride Phosphate Dimethicone is a product obtained bythe reaction of Linoleamidopropyl PG-Dimonium Chloride Phosphate (q.v.) and Dimethicone (q.v.).|hair conditioning agent and hair conditioning|703577-LINOLEAMIDOPROPYL_PGDIMONIUM_CHLORIDE_PHOSPHATE_DIMETHICONE/
1|4036|Methylsilanol Mannuronate is the ester of monomethylsilanol and oligomeric mannuronic acid. |skin-conditioning agent - miscellaneous, antistatic, and skin conditioning|703945-METHYLSILANOL_MANNURONATE/
1|4037|Prunus Domestica Seed Extract is an extract of the seeds of Prunus domestica.|skin-conditioning agent - emollient and emollient|705365-PRUNUS_DOMESTICA_PLUM_SEED_EXTRACT/
1|4038|||705967-SIMMONDSIA_CHINENSIS_JOJOBA_SEED_OIL_EXTRACT/
1|4039|Sodium Polyacryloyldimethyl Taurate is a polymer.|emulsion stabilizer, viscosity increasing agent - aqueous, emulsion stabilising, and viscosity controlling|706161-SODIUM_POLYACRYLOYLDIMETHYL_TAURATE/
1|4040|||706798-URTICA_DIOICA_NETTLE_LEAF/
1|4041|Verbascum Thapsus Extract is an extract of the mullein, Verbascum thapsus.|skin-conditioning agent - miscellaneous, skin conditioning, and smoothing|706867-VERBASCUM_THAPSUS_COMMON_MULLEIN_EXTRACT/
1|4042|Algae Oligosaccharides are oligosaccharides produced by the enzymatic degradation of Agar(q.v.) that is obtained from Gelidium and other algae.|skin-conditioning agent - humectant and skin conditioning|716500-ALGAE_OLIGOSACCHARIDES/
1|4043|Caesalpinia Spinosa Fruit Extract is an extract of the fruit pods of Caesalpinia spinosa.|hair conditioning agent and hair-waving/straightening agent|717338-CAESALPINIA_SPINOSA_FRUIT_EXTRACT/
1|4044|Centipeda Cunninghamii Extract is an extract of the plant Centipeda cunninghamii.|not reported and skin conditioning|717532-CENTIPEDA_CUNNINGHAMII_EXTRACT/
1.5|4045|Citrus Aurantifolia (Lime) Juice is a liquid expressed from the fresh pulp of the lime, Citrusaurantifolia.|skin-conditioning agent - miscellaneous|717905-CITRUS_AURANTIFOLIA_LIME_JUICE/
1|4046|Glutamylamidoethyl Indole is a substituted amino acid.|skin protectant and skin protecting|719204-GLUTAMYLAMIDOETHYL_INDOLE/
2|4047|PEG-60 Lanolin is a polyethylene glycol derivative of Lanolin (q.v.) with an average of 60moles of ethylene oxide.|surfactant - cleansing agent|721863-PEG60_LANOLIN/
1|4048|Sodium Oxide is an inorganic oxide.|ph adjuster and buffering|723860-SODIUM_OXIDE/
1|4049|Trimethylsiloxysilicate/Dimethiconol Crosspolymer is Dimethiconol (q.v.) crosslinked withTrimethylsiloxysilicate (q.v.).|film former, viscosity increasing agent - nonaqueous, film forming, and viscosity controlling|724681-TRIMETHYLSILOXYSILICATEDIMETHICONOL_CROSSPOLYMER/
1|4050||cleansing, emulsifying, skin conditioning, and surfactant|726392-STEARYLDIMONIUMHYDROXYPROPYL_LAURYLGLUCOSIDES_CHLORIDE/
1|4051|||726644-GAULTHERIA_FRAGRANTISSIMA_WINTERGREEN_OIL/
1|4052||perfuming|728602-TETRADECANE/
1|4053||astringent and masking|730169-PIPER_NIGRUM_SEED_OIL/
1|4054|||862089-PALMITOYL_TRIPEPTIDE37/
1|4055|||862114-COCO_PALM_WAX/
1|4056||not reported, hydrotrope, and surfactant|700037-3AMINOPROPANE_SULFONIC_ACID/
1|4057|||700188-AESCULUS_HIPPOCASTANUM_HORSE_CHESTNUT/
1|4058|||700414-ANDROSTADIENONE/
1|4059|Aniba Rosaeodora (Rosewood) Wood Extract is an extract of the wood of Aniba rosaeodora.|fragrance ingredient|700428-ANIBA_ROSODORA_ROSEWOOD_EXTRACT/
1|4060|C12-13 Alkyl Lactate is an ester of C12-13 Alcohols (q.v.) and lactic acid.|skin-conditioning agent - emollient, emollient, and skin conditioning|700891-C1213_ALKYL_LACTATE/
1|4061|Camellia Sinensis Leaf Water is an aqueous solution of the steam distillate obtained from theleaves of Camellia sinensis.|fragrance ingredient|701031-CAMELLIA_SINENSIS_GREEN_TEA_LEAF_WATER/
1|4062|||701654-CORIANDER/
1|4063||skin conditioning|702366-EUCALYPTUS_GLOBULUS_EUCALYPTUS_LEAF/
1|4064|Gossypium Herbaceum (Cotton) Seed Extract is an extract of the seeds of cotton, Gossypiumherbaceum.|not reported and skin conditioning|702733-GOSSYPIUM_HERBACEUM_LEVANT_COTTON_SEED_EXTRACT/
2|4065|PEG-12 Glyceryl Distearate is a polyethylene glycol ether of Glyceryl Distearate (q.v.).|skin-conditioning agent - emollient and emollient|704508-PEG12_GLYCERYL_DISTEARATE/
2|4066|||704596-PEG40_HYDROGENATED_CASTOR_EXTRACT/
1|4067|||705099-POLYQUATERNIUM_80/
1|4068|||705337-PROTEIN/
1|4069|||705652-ROSMARINUS_OFFICINALIS_ROSEMARY_FLOWER_WATER/
1|4070|||706144-SODIUM_OLEFIN_SULFONATE/
1|4071|Ethyl Palmitate is an ester of ethyl alcohol and palmitic acid.|fragrance ingredient, hair conditioning agent, skin-conditioning agent - emollient, emollient, and perfuming|718977-ETHYL_PALMITATE/
1|4072||fragrance ingredient, hair conditioning agent, skin-conditioning agent - miscellaneous, antistatic, hair conditioning, and skin conditioning|719203-GLUTAMINE/
1|4073|Lavandula Hybrida Extract is an extract of Lavandula hybrida.|fragrance ingredient and emollient|720325-LAVANDULA_HYBRIDA_LAVANDIN_EXTRACT/
1|4074|||862109-EUCALYPTUS_RADIATA_LEAFSTEM_OIL/
1|4075|||700106-ACHILLEA_MILLEFOLIUM_COMMON_YARROW_ROOT_EXTRACT/
1|4076|Anigozanthos Flavidus Flower Extract is an extract of the flowers and leaves of the kangaroopaw, Anigozanthos flavidus.|not reported and skin conditioning|700431-ANIGOZANTHOS_FLAVIDUS_KANGAROO_PAW_LEAFFLOWER_EXTRACT/
1|4077|Chitosan Ascorbate is an Ascorbic Acid (q.v.) salt of Chitosan (q.v.).|antioxidant, film former, skin-conditioning agent - miscellaneous, film forming, and skin conditioning|701310-CHITOSAN_ASCORBATE/
3.5|4078|||701503-EUGENIA_CARYOPHYLLUS_CLOVE_BUD/
3|4079|DEA-Oleth-10 Phosphate is a diethanolamine salt of a complex mixture of Oleth-10Phosphate (q.v.).|surfactant - emulsifying agent, emulsifying, and surfactant|701868-DEAOLETH10_PHOSPHATE/
1|4080|Dextran Sulfate is a sulfuric acid ester of Dextran (q.v.).|binder, skin-conditioning agent - miscellaneous, binding, and skin conditioning|701899-DEXTRAN_SULFATE/
1|4081||antioxidant|702374-EUK134/
1|4082|Glycereth-5 Lactate is an ester of lactic acid with a polyethylene glycol ether of glycerincontaining an average of 5 moles of ethylene oxide.|skin-conditioning agent - emollient, solvent, emollient, and emulsifying|702613-GLYCERETH5_LACTATE/
1|4083|Nitrogen is a gaseous molecule constituting approximately 78% of the earth's atmosphere.|propellant|704143-NITROGEN/
1|4084|Myristica Fragrans (Nutmeg) Extract is an extract of the nutmeg, Myristica fragrans.|fragrance ingredient, skin-conditioning agent - miscellaneous, masking, and tonic|704156-NUTMEG_EXTRACT/
1|4085|||704242-OENOTHERA_BIENNIS_EVENING_PRIMROSE/
4|4086||binder and binding|704761-PERFLUOROOCTYL_TRIETHOXYSILANE/
1|4087|||706908-VITAMIN_F/
2|4088|2, 4-Diaminophenoxyethanol Sulfate is a substituted aromatic amine.|hair colorant and hair dyeing|716157-24DIAMINOPHENOXYETHANOL_SULFATE/
2|4089|Hydrolyzed Rice Bran Extract is a hydrolysate of Oryza Sativa (Rice) Bran Extract (q.v.)derived by acid, enzyme or other method of hydrolysis.|skin-conditioning agent - miscellaneous and skin conditioning|719710-HYDROLYZED_RICE_BRAN_EXTRACT/
1|4090|Indigofera Tinctoria Leaf is a dried, crushed leaves of Indigofera tinctoria.|not reported, masking, and tonic|719858-INDIGOFERA_TINCTORIA_LEAF/
1|4091|Pentadesma Butyracea Seed Butter is an oily fat extracted from the nut of Pentadesmabutyracea.|skin-conditioning agent - occlusive and emollient|722066-PENTADESMA_BUTYRACEA_SEED_BUTTER/
1|4092|Phaseolus Radiatus Extract is an extract of the bean sprout, Phaseolus radiatus.|not reported|722146-PHASEOLUS_RADIATUS_EXTRACT/
1|4093|||724973-PALMITOYL_TRIPEPTIDE3/
1|4094||cleansing, emulsifying, foam boosting, hydrotrope, and surfactant|730050-SODIUM_DECYLGLUCODIDES_HYDROXYPROPYL_SULFONATE/
1|4095|||861817-PALMITOYL_DIPEPTIDE7/
1|4096|||862155-DICTYOPTERIS_MEMBRANACEA_ALGAE_EXTRACT/
1|4097|Acetamidopropyl Trimonium Chloride is a quaternary ammonium salt.|antistatic agent and antistatic|700077-ACETAMIDOPROPYL_TRIMONIUM_CHLORIDE/
1|4098|||701300-CHENOPODIUM_QUINOA_QUINOA_PROTEIN/
1|4099|||702569-GERANIUM_MACULATUM_SPOTTED_CRANESBILL/
1|4100|||702735-GREEN_CLAY/
1|4101||skin conditioning|704778-PERSEA_GRATISSIMA_AVOCADO_OIL_HYDROGENATED/
1|4102|Potassium Acesulfame is an organic salt.|flavoring agent and masking|705175-POTASSIUM_ACESULFAME/
3|4103|Rosa Eglentaria Seed Oil is an oil expressed from the seeds of Rosa eglentaria.|skin-conditioning agent - occlusive|705605-ROSA_EGLENTARIA_SWEETBRIAR_SEED_OIL/
1|4104|Sodium Caseinate is a sodium salt of Casein (q.v.).|hair conditioning agent, skin-conditioning agent - miscellaneous, antistatic, hair conditioning, and skin conditioning|706019-SODIUM_CASEINATE/
1|4105|||706731-TRITICUM_VULGARE_WHEAT_GERM_GLYCERIDES/
1|4106|Bidens Pilosa Extract is an extract of the herb, Bidens pilosa.|skin-conditioning agent - humectant, humectant, and skin conditioning|716972-BIDENS_PILOSA_EXTRACT/
1|4107|Corylus Avellana (Hazel) Seed Extract is an extract of the nuts of the hazelnut, Corylusavellana.|not reported|718103-CORYLUS_AVELLANA_HAZEL_SEED_EXTRACT/
1|4108|Litchi Chinensis Seed Extract is an extract of the seeds of Litchi chinensis.|skin-conditioning agent - miscellaneous and skin conditioning|720378-LITCHI_CHINENSIS_SEED_EXTRACT/
1|4109|Methylsilanol Hydroxyproline Aspartate is a reaction product of Methylsilanol Hydroxyproline(q.v.) and Aspartic Acid (q.v.).|skin-conditioning agent - miscellaneous, antistatic, and skin conditioning|720709-METHYLSILANOL_HYDROXYPROLINE_ASPARTATE/
1|4110|Rumex Occidentalis Extract is an extract of the plant Rumex occidentalis.|not reported, skin conditioning, and soothing|723368-RUMEX_OCCIDENTALIS_EXTRACT/
1|4111|Safflower Seed Oil Polyglyceryl-6 Esters is a product obtained by the transesterification ofCarthamus Tinctorius (Sunflower) Seed Oil (q.v.) and Polyglycerin-6 (q.v.).|skin-conditioning agent - emollient, surfactant - emulsifying agent, emollient, emulsifying, and surfactant|723410-SAFFLOWER_SEED_OIL_POLYGLYCERYL6_ESTERS/
1.5|4112||skin conditioning|729755-LACTOBACILLUSALOE_BARBADENSIS_FERMENT_FILTRATE/
1|4113|||861657-HYDROLYZED_RHIZOBIAN_GUM/
1|4114|||861668-JASMINE_SAMBAC_OIL/
1|4115|||862172-HALIDRYS_SILIQUOSA_EXTRACT/
1|4116||fragrance ingredient and perfuming|700013-26DIMETHYL7OCTEN2OL/
1|4117|||700298-ALPINE_LICHEN_EXTRACT/
1|4118||emollient, humectant, opacifying, skin protecting, and viscosity controlling|700320-ALUMINUM_HYDRATE/
1|4119|||700789-BLUE_GREEN_ALGAE_EXTRACT/
2|4120|||701043-CANNABIS_SATIVA_HEMP/
1|4121||antidandruff|701297-CHELIDONIUM_MAJUS_EXTRACT/
1|4122|||702618-GLYCERIDES/
1|4123|||702674-GLYCINE_SOJA_SOYBEAN_ISOFLAVONOIDS/
1|4124|Magnesium Oxide is an inorganic oxide.|absorbent, opacifying agent, ph adjuster, buffering, and opacifying|703703-MAGNESIUM_OXIDE/
1|4125||antioxidant|703797-MELATONIN/
1|4126|Morus Nigra Fruit Extract is an extract of the fruit of the mulberry, Morus nigra.|skin-conditioning agent - miscellaneous and skin conditioning|704033-MORUS_NIGRA_BLACK_MULBERRY_FRUIT_EXTRACT/
1|4127|||705760-SALVIA_LAVANDULIFOLIA_SPANISH_SAGE_OIL/
2|4128|Tribehenin PEG-20 Esters is a complex mixture formed by the transesterification ofTribehenin (q.v.) and PEG-20 (q.v.).|skin-conditioning agent - emollient, surfactant - emulsifying agent, and skin conditioning|706609-TRIBEHENIN_PEG20_ESTERS/
